1473432323277.csv
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
642
639
636
644
636
637
639
633
638
639
635
640
639
638
642
639
636
642
638
637
641
633
637
640
636
642
640
634
642
637
636
643
640
637
642
634
638
641
634
637
640
637
643
639
637
641
634
634
641
633
637
640
635
640
639
634
643
638
637
642
633
634
639
635
637
639
631
638
639
635
642
636
637
639
635
636
640
634
638
640
635
642
639
639
640
634
637
639
633
636
639
633
640
639
636
641
639
637
645
633
637
640
633
637
641
635
642
639
636
644
639
638
643
631
637
638
638
643
639
636
642
638
638
643
633
639
639
635
637
639
635
641
639
636
641
638
636
641
634
638
639
635
641
639
637
641
639
637
642
634
637
639
633
643
638
637
641
635
636
640
633
637
639
634
641
639
634
645
639
636
643
639
639
640
633
637
641
633
637
641
637
640
638
637
643
639
636
641
632
637
641
635
637
641
634
641
639
636
643
639
639
640
634
637
642
631
637
641
637
643
640
636
645
639
637
643
636
637
639
634
638
638
635
641
639
634
645
639
636
640
634
636
639
636
641
640
636
643
640
637
642
635
638
642
632
637
640
636
637
639
635
640
639
636
642
639
635
641
637
639
639
633
637
640
635
639
638
636
643
639
638
639
636
635
639
631
638
641
632
640
639
636
643
639
637
640
637
637
642
634
639
639
635
639
639
635
643
638
637
642
636
639
639
633
637
641
635
640
637
635
643
638
637
641
638
636
641
635
637
642
634
636
640
632
642
639
637
642
639
637
639
633
635
641
632
635
639
637
641
640
635
644
639
637
643
635
635
642
631
638
637
633
643
640
637
642
635
642
639
636
641
634
636
640
633
635
639
634
643
638
635
645
638
638
638
634
636
640
634
637
639
634
642
640
637
642
639
635
642
639
638
642
636
636
640
633
637
639
635
638
640
632
642
640
636
642
638
638
643
634
637
640
633
638
639
635
640
639
633
642
636
639
640
634
639
639
634
641
639
636
642
639
638
643
632
638
640
632
638
639
634
643
639
639
643
636
637
640
633
637
637
633
640
639
637
643
639
635
642
638
636
642
631
641
639
636
642
639
638
640
630
636
639
637
643
638
637
643
633
636
639
631
638
638
638
640
636
637
641
630
639
638
637
641
640
637
642
636
637
640
635
636
639
634
643
640
636
645
639
637
640
636
636
640
635
637
640
635
641
639
636
644
639
636
642
638
636
642
635
636
640
633
636
640
631
637
639
636
642
639
638
645
634
637
639
635
638
640
633
641
640
634
642
638
637
640
635
637
642
631
638
639
634
641
640
638
644
636
636
642
635
640
638
635
643
640
637
640
639
637
641
635
637
640
635
638
639
635
642
639
635
645
638
638
641
635
637
639
634
640
639
634
642
640
637
641
638
638
641
636
637
640
636
641
639
637
641
639
637
641
635
637
639
633
637
639
635
644
641
632
642
638
636
642
634
637
641
632
638
639
635
643
638
637
643
640
635
641
635
638
638
635
640
639
639
641
639
638
639
636
638
640
634
638
639
637
642
639
638
642
634
637
638
633
636
640
633
637
640
636
640
639
639
643
639
637
643
633
638
641
634
640
639
638
